filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,0325ac2d-ab32-4b8f-bfbd-5d2e26d24fc7,PROLIFIC,06-Apr-2020 18:11:28,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,65104,c2bc4a51-35d0-45ae-adea-bf2eed96106f,2020-04-06 18:11:28,1290.875,2020-04-06 15:50:52.297000,2020-04-06 16:12:23.172000,12.0,true,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,b88a65f5-869b-4065-b78c-54e30d284741,PROLIFIC,06-Apr-2020 18:08:56,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,65067,d99796ca-6491-4410-bae3-79686b9d8623,2020-04-06 18:08:56,1289.775,2020-04-06 15:53:54.093000,2020-04-06 16:15:23.868000,6.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,64b89f47-6a45-41cc-8622-3941826f6ba9,PROLIFIC,06-Apr-2020 18:00:23,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64473,c4c88f84-fa17-45c9-b1b4-3c06dde35cf8,2020-04-06 18:00:23,548.042,2020-04-06 15:52:51.488000,2020-04-06 16:01:59.530000,5.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,e412c8fb-fa1d-4a13-82f3-30a711bf5dd1,PROLIFIC,06-Apr-2020 18:20:34,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,65219,34ace8b8-adbd-4911-bafd-15425bb6506e,2020-04-06 18:20:34,1646.556,2020-04-06 15:57:17.237000,2020-04-06 16:24:43.793000,7.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,fe92e39c-34f6-4bf0-b827-55bc509cacb1,PROLIFIC,06-Apr-2020 17:59:02,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64349,892be2b6-8d88-4b5d-9113-4df6322f118e,2020-04-06 17:59:02,535.99,2020-04-06 15:54:07.616000,2020-04-06 16:03:03.606000,5.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,e67083f4-4e55-4972-8d71-4b6887292056,PROLIFIC,06-Apr-2020 17:55:57,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64066,6f8e01c0-5b0f-4735-9d6d-ef1b8e0c50cd,2020-04-06 17:55:57,762.404,2020-04-06 15:53:45.988000,2020-04-06 16:06:28.392000,12.0,true,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,20bb0216-efa9-4493-92a7-143d2869fe17,PROLIFIC,06-Apr-2020 18:01:50,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64614,0df6bc8e-9e07-41bd-9fb4-33066d0e71c3,2020-04-06 18:01:50,775.918,2020-04-06 15:54:19.191000,2020-04-06 16:07:15.109000,7.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,df961900-7a06-4799-aa50-3c899260108a,PROLIFIC,06-Apr-2020 18:03:07,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64741,84acdf0c-cd90-4228-9876-808f6894dbf0,2020-04-06 18:03:07,921.584,2020-04-06 15:49:01.030000,2020-04-06 16:04:22.614000,9.0,true,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,3ed89158-9ce0-4714-913d-343afb40a42a,PROLIFIC,06-Apr-2020 18:28:20,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,65327,105f374b-a3cf-49e7-bf1c-ca0144b50887,2020-04-06 18:28:20,2260.494,2020-04-06 15:51:56.316000,2020-04-06 16:29:36.810000,37.0,false,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
qu70-s_qu70-batch47.csv,,NOT AVAILABLE,NOT AVAILABLE,26960e39-8875-4abd-8978-8ce3445b4940,PROLIFIC,06-Apr-2020 18:03:42,218,9176,45313573-7ab1-43f1-aec8-a921e82eb8ac,You can find (a/an) wrench which can roll/be used for rolling. This distinguishes a certain type of wrench from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=614D833C,64794,6d91a430-184f-4c4d-8158-2b02e0fe9255,2020-04-06 18:03:42,808.138,2020-04-06 15:54:01.647000,2020-04-06 16:07:29.785000,5.0,true,variability_limited,roll,wrench,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch47.csv
